sample	PRS
NA19093	-5.84132764571477
NA19095	-2.820015993895
NA19096	-5.30704789206387
NA19098	-5.45440574829513
NA19099	0.645623460814431
NA19102	-2.62922434086765
NA19107	-3.47852869952376
NA19108	-6.42117668180227
NA19113	-6.89128722066127
NA19114	-0.767632684483977
NA19116	-3.7737307860754
NA19117	-4.76392024504853
NA19118	-4.78565289687651
NA19119	-1.87063872349924
NA19121	-7.89400692249526
NA19129	-3.24336291931255
NA19130	-4.87682350916698
NA19131	-4.56258496206375
NA19137	-2.97643446187565
NA19138	0.716566942472573
NA19141	-3.11193992148203
NA19143	-6.19507563915159
NA19144	-5.64259448733485
NA19146	-3.99082197168221
NA19147	-9.47033446823944
NA19149	-4.93097916557048
NA19152	-1.32362109801171
NA19153	-4.01293017346468
NA19159	-10.2590434090217
NA19160	-4.91778418206663
NA19171	-0.344709147398878
NA19172	-6.89205627445864
NA19175	-8.64140979781119
NA19184	-6.29504837095356
NA19185	-4.5853779954615
NA19189	-4.99986870846032
NA19190	-6.83786913777629
NA19197	-2.95981426088456
NA19198	-5.47605969837691
NA19200	-0.684827291582339
NA19201	-0.614643703103744
NA19204	-5.93706751161839
NA19206	-5.60838981060407
NA19207	-6.79276134991821
NA19209	-5.69209686282966
NA19210	-5.16966849469858
NA19213	-3.74099387973778
NA19214	-7.09212614772735
NA19222	-4.32617226150351
NA19223	-4.15699017263384
NA19225	-1.06481407822901
NA19235	-7.79140883237649
NA19236	-2.76299330732982
NA19238	-2.03859595574938
NA19239	-6.40061501442901
NA19247	-1.86991568149169
NA19248	-2.47246843532909
NA19256	-3.75299468037147
NA19257	-4.46018512212545
NA19307	-3.79871418146792
NA19308	-2.0673303632644
NA19309	-4.12817007000703
NA19310	-8.11681324192143
NA19312	-2.17973775790916
NA19314	-6.73779965302942
NA19315	-4.52024024820568
NA19316	-6.16995409532139
NA19317	-7.47639260903358
NA19318	-2.56013067891324
NA19319	-3.78026289818634
NA19320	-4.66442040645249
NA19321	-6.14240628811414
NA19323	-9.36233141490271
NA19324	-6.53225999205781
NA19327	-8.18620282900113
NA19328	-7.3005798197791
NA19331	-5.74928823718282
NA19332	-4.30863752326462
NA19334	-2.08777368574049
NA19338	-4.82418609057953
NA19346	-2.11481899702685
NA19347	-4.60409511448649
NA19350	-0.797995436153792
NA19351	-2.05083253717939
NA19355	-8.61377366924864
NA19360	-4.64081579127964
NA19372	-7.94361050376555
NA19374	-5.22372069719197
NA19375	-7.46483157840136
NA19376	-3.59859919835308
NA19377	-2.43354147349601
NA19378	-6.89086991238309
NA19379	-7.5759028008881
NA19380	-8.20630035000988
NA19383	-5.98195192680848
NA19384	-6.22167384955905
NA19385	-6.98734235563352
NA19390	-3.2843857746093
NA19391	-6.10666135935813
NA19393	-3.20922759339791
NA19394	-1.84477845910674
NA19395	-3.75233036898804
NA19397	-5.64229550318742
NA19399	-6.31162327945776
NA19401	-7.18453378310828
NA19403	-3.95830585988421
NA19404	-6.31879868347586
NA19428	-8.71661828082066
NA19429	-6.3997770901772
NA19430	-4.8915591004837
NA19431	-4.58841698713036
NA19434	-2.15375554902145
NA19435	-3.75482769441863
NA19436	-4.97117284437094
NA19437	-4.14999887881918
NA19438	-3.86757106442212
NA19439	-2.19877180084932
NA19440	-3.03677322835851
NA19443	-6.32451562670452
NA19445	-3.67932718738093
NA19446	-4.51681870883
NA19448	-4.45889096508494
NA19449	-7.39553484915858
NA19451	-8.08004120282152
NA19452	-5.64608688488071
NA19454	-4.61441695550964
NA19455	-8.08760270516047
NA19456	-6.69327556067557
NA19457	-5.56801782930278
NA19461	-1.17802686459932
NA19462	-3.08328561195623
NA19463	-5.54730626081039
NA19466	-4.89455814654994
NA19467	-10.9991317459764
NA19468	-1.43014650496017
NA19471	-8.61387430871915
NA19472	-3.52641605795554
NA19473	-6.13430789584489
NA19474	-4.2779613166497
NA19475	-3.67528742417341
NA19625	4.70016445788577
NA19648	1.54294520083871
NA19649	5.32744977068937
NA19651	0.257397828883632
NA19652	-2.17736481577077
NA19654	-1.82668640339101
NA19655	-5.0529529964652
NA19657	-0.94163528692091
NA19658	1.48945771025769
NA19661	-1.58114660837147
NA19663	-12.808102939679
NA19664	-3.20676284021941
NA19669	-2.06006187619458
NA19670	0.300016819205677
NA19676	-3.07335312100592
NA19678	-5.64550387162724
NA19679	-1.00930572558291
NA19681	-6.22846007989902
NA19682	-4.28537519423883
NA19684	7.73228218532856
NA19700	-4.87773244388585
NA19701	0.807439997223825
NA19703	-5.61050827492795
NA19704	-1.48504953583495
NA19707	-3.72013952722389
NA19711	-5.71559314665415
NA19712	-3.38300164320648
NA19713	-3.36415374438078
NA19716	-7.35768691079652
NA19717	-3.761219838771
NA19719	-8.39022938818025
NA19720	-8.27812221215063
NA19722	-1.96476207605983
NA19723	-2.84905627498366
NA19725	-9.94690568479565
NA19726	-3.83035495220465
NA19728	-8.8011183015606
NA19729	-6.29147951564622
NA19731	-9.71610808670959
NA19732	-1.54891637123888
NA19734	-1.82840524117105
NA19735	-5.43139381217915
NA19740	1.26432813116665
NA19741	-8.24469727511614
NA19746	-10.0696691578051
NA19747	-9.95360358239675
NA19749	-1.82997470480756
NA19750	2.40830269862517
NA19752	-3.99548484990226
NA19755	-8.27240542953576
NA19756	-6.56800078041811
NA19758	-9.71037817990599
NA19759	-0.602491271941774
NA19761	-5.27540839648023
NA19762	-0.589539896752941
NA19764	-2.60059971757189
NA19770	-2.36692434613149
NA19771	-9.10792296457971
NA19773	-5.59750311187608
NA19774	-10.9218001531691
NA19776	-2.86010212994679
NA19777	-10.4070259676983
NA19779	-10.6874894849477
NA19780	-11.3115164472727
NA19782	-1.50145705863516
NA19783	-5.27333592157107
NA19785	-3.36340906703286
NA19786	-0.127202280610657
NA19788	-3.90240901640932
NA19789	-4.26295243876603
NA19792	-8.66096570404673
NA19794	-1.61702830526428
NA19795	-3.66127089741796
NA19818	-2.97581649111726
NA19819	-6.81587977492826
NA19834	0.724501050011121
NA19835	-7.62745015704392
NA19900	-4.75430453786452
NA19901	-5.40234857825777
NA19904	2.1112134090984
NA19908	-1.39724033965924
NA19909	-2.94919780720375
NA19913	-2.1437085414884
NA19914	1.95660166980005
NA19916	-1.09760423456989
NA19917	-5.6630042044972
NA19920	-4.09150609029147
NA19921	7.01801499792911
NA19922	-6.15284333497477
NA19923	-0.591235061179267
NA19982	-0.687939713437575
NA19984	-3.26583186933384
NA20126	-3.10559124808271
NA20127	-5.09909535125266
NA20274	2.45115537122431
NA20276	1.44455035386748
NA20278	4.96868055576603
NA20281	-3.42933892027486
NA20282	-5.20634005647302
NA20287	-0.815181715826273
NA20289	-5.98896319686133
NA20291	-0.909640053972841
NA20294	-5.27182779713951
NA20296	-5.65327621031267
NA20298	0.172890770828294
NA20299	-2.39320052059496
NA20314	-1.09124067590372
NA20317	-2.13287008125419
NA20318	-4.64268655115459
NA20320	-2.41256665234745
NA20321	0.541460455810102
NA20332	-11.4211252620613
NA20334	-5.26109188324778
NA20339	-5.06483973802213
NA20340	0.948296333993489
NA20342	-1.25638254358177
NA20346	1.61835354093128
NA20348	-7.8311350213971
NA20351	-0.190248180427324
NA20355	-3.09062444206487
NA20356	-2.12197443206625
NA20357	-1.32922426839039
NA20359	-9.492113056522
NA20362	-2.56658957374039
NA20412	-5.90627741573873
NA20502	7.30268912890478
NA20503	2.33663991795604
NA20504	-6.41311111760445
NA20505	4.60011788891856
NA20506	-1.81099265031773
NA20507	-2.12425383357824
NA20508	0.58930148950613
NA20509	-0.385735276863898
NA20510	0.86327047401231
NA20511	8.45377080665374
NA20512	2.95424305872082
NA20513	-0.0335491662125341
NA20514	-3.85913292350773
NA20515	2.26315992906418
NA20516	-4.00765756312189
NA20517	-6.4010835968616
NA20518	7.48966518005955
NA20519	-5.20007172879686
NA20520	5.93454349452367
NA20521	-0.252586689175655
NA20522	0.99293067672935
NA20524	-6.04324775361912
NA20525	6.09609203130945
NA20527	4.65215020800552
NA20528	-1.83519310574984
NA20529	-2.04648554732597
NA20530	-2.74193406896077
NA20531	0.280025621289968
NA20532	-4.76538028961461
NA20533	-6.85884661798782
NA20534	2.76627621727209
NA20535	6.17106491758565
NA20536	1.76022977430538
NA20538	3.79124459651319
NA20539	8.6148938189673
NA20540	1.91707903884415
NA20541	-1.33037662722747
NA20542	0.88596458801561
NA20543	-4.24721535996234
NA20544	3.8862084372739
NA20581	-2.34048716942649
NA20582	-3.14749851887587
NA20585	8.51172505193227
NA20586	1.24834158202643
NA20587	-0.37754771272113
NA20588	3.44356230789466
NA20589	-6.1214520331583
NA20752	-2.56714093237926
NA20753	-5.15892817903637
NA20754	3.18853260712139
NA20755	-0.776487548927076
NA20756	-5.54685158579985
NA20757	-7.16703451109853
NA20758	3.73657027252357
NA20759	-1.23971848769399
NA20760	-4.6990253904952
NA20761	-4.33860714486719
NA20762	-3.38741907071695
NA20763	0.803368682608035
NA20764	-1.97902329993228
NA20765	-2.64868498664527
NA20766	0.236505070163095
NA20767	2.28542065462879
NA20768	-4.47655328596738
NA20769	-0.680705587865297
NA20770	-2.54682775161504
NA20771	-0.953063588511963
NA20772	5.22507377390604
NA20773	4.80806793624095
NA20774	-4.80828224485158
NA20775	2.35798138343937
NA20778	-0.70841708073671
NA20783	-1.93737448209734
NA20785	3.82865818633208
NA20786	-0.698048488018952
NA20787	0.146388897992281
NA20790	-1.36416679387659
NA20792	-3.50546840187908
NA20795	1.78500111948878
NA20796	-0.674645574506301
NA20797	-3.25148774747691
NA20798	2.57148330449016
NA20799	-4.61628093816604
NA20800	0.592244307137692
NA20801	3.12260513073991
NA20802	-0.38686768881325
NA20803	3.25735418273795
NA20804	3.75196100188536
NA20805	-2.41555894839707
NA20806	-2.30148509631459
NA20807	0.0343220281218751
NA20808	8.41615663432344
NA20809	3.52747643523327
NA20810	0.646656618853034
NA20811	4.74967235063314
NA20812	-3.613387696548
NA20813	4.11844805313216
NA20814	-3.72109199264836
NA20815	6.58077024627336
NA20818	-2.44217751354663
NA20819	-3.66240331217982
NA20821	-1.65544164298932
NA20822	-12.4517632436657
NA20826	0.558373179104483
NA20827	-7.55032558010058
NA20828	0.618775883665198
NA20832	-1.58791849639423
NA20845	1.14981576334946
NA20846	4.62898116981245
NA20847	1.42371342482818
NA20849	3.61217071570873
NA20850	3.9105545020147
NA20851	-1.23037001304901
NA20852	-2.0973576281783
NA20853	-6.4024457387731
NA20854	-2.78437259926969
NA20856	0.0916823842148835
NA20858	4.90477847114893
NA20859	-7.02854050059007
NA20861	-1.5272321881522
NA20862	4.11757630457218
NA20863	-2.84525078017517
NA20864	3.26700729118086
NA20866	-5.03867301018275
NA20867	-0.952073690017273
NA20868	-3.27157320820763
NA20869	-4.37468652620612
NA20870	-4.07841440703144
NA20872	-3.5839059798958
NA20874	-0.0306760631725779
NA20875	3.9205482746129
NA20876	-4.93879359272904
NA20877	-1.70898525446542
NA20878	-2.96700265102691
NA20881	-0.660538275413346
NA20882	11.1890399416431
NA20884	-4.56672397099027
NA20885	-1.04549485507274
NA20886	2.56727495530503
NA20887	-1.39980101750721
NA20888	-4.02534424733612
NA20889	-1.27919933609765
NA20890	-3.09327587116167
NA20891	3.88350836803456
NA20892	-5.30358246470302
NA20894	5.21281823045344
NA20895	-1.51238785779469
NA20896	5.67265954737278
NA20897	6.28425523110539
NA20899	-7.11281353803897
NA20900	6.78224223373834
NA20901	-3.32170585454277
NA20902	-0.13115138105566
NA20903	3.00969508628887
NA20904	-3.22150329882296
NA20905	1.98487680187863
NA20906	-0.65050374386929
NA20908	-6.79327690831475
NA20910	-8.07975767441733
NA20911	-5.19884754927769
NA21086	-4.06670992864324
NA21087	-6.97398634851504
NA21088	1.5904280765021
NA21089	-2.67432507673831
NA21090	-2.16687321739787
NA21091	-1.70051857525861
NA21092	-3.94452415174484
NA21093	-7.11552159796254
NA21094	1.58745793443115
NA21095	-0.276385201653748
NA21097	2.33276409796824
NA21098	0.38048511160109
NA21099	-4.83316843022613
NA21100	-10.0440963116061
NA21101	4.96305984228952
NA21102	-0.0783434871040354
NA21103	-0.822957240498603
NA21104	-6.18491902406822
NA21105	2.02112818299231
NA21106	2.00144827137796
NA21107	-4.56249637287101
NA21108	0.331324119866345
NA21109	-2.93780519353752
NA21110	1.14048028341156
NA21111	-2.17452105608868
NA21112	1.15575682215538
NA21113	-9.20651458273386
NA21114	-3.68809168679625
NA21115	-2.01215438257623
NA21116	5.40338078533051
NA21117	-2.1895211885555
NA21118	0.913876068984264
NA21119	1.6282764783484
NA21120	-8.52968368634064
NA21122	2.00706186728044
NA21123	-4.63921044032961
NA21124	-6.2948513053755
NA21125	-1.62228428009395
NA21126	-2.7286608515481
NA21127	-1.05928540585284
NA21128	2.61937639840705
NA21129	-5.72175179915142
NA21130	-1.1860307670185
NA21133	-3.80037529026326
NA21135	-6.01376894505147
NA21137	7.27280836972218
NA21141	0.0109844389019847
NA21142	-1.71133530041971
NA21143	-2.62578832099618
NA21144	-0.417928473369506
